loss,Focus_Label_loss,StigX_Label_loss,StigY_Label_loss,Focus_Label_mean_squared_error,Focus_Label_categorical_crossentropy,Focus_Label_categorical_accuracy,StigX_Label_mean_squared_error,StigX_Label_categorical_crossentropy,StigX_Label_categorical_accuracy,StigY_Label_mean_squared_error,StigY_Label_categorical_crossentropy,StigY_Label_categorical_accuracy,val_loss,val_Focus_Label_loss,val_StigX_Label_loss,val_StigY_Label_loss,val_Focus_Label_mean_squared_error,val_Focus_Label_categorical_crossentropy,val_Focus_Label_categorical_accuracy,val_StigX_Label_mean_squared_error,val_StigX_Label_categorical_crossentropy,val_StigX_Label_categorical_accuracy,val_StigY_Label_mean_squared_error,val_StigY_Label_categorical_crossentropy,val_StigY_Label_categorical_accuracy,lr
11.535198211669922,3.7888903617858887,3.658689498901367,3.780538558959961,0.7642140984535217,3.7888903617858887,0.25925925374031067,0.7455776929855347,3.658689498901367,0.1358024626970291,0.7637897729873657,3.780538558959961,0.37037035822868347,7.873297691345215,2.558232545852661,2.5941174030303955,2.4453184604644775,0.6364773511886597,2.558232545852661,0.0,0.6473779678344727,2.5941174030303955,0.5,0.6127806901931763,2.4453184604644775,0.5,0.001
10.27033805847168,3.329590320587158,3.3285257816314697,3.3504996299743652,0.7234762907028198,3.329590320587158,0.3086419701576233,0.723480761051178,3.3285257816314697,0.29629629850387573,0.7249143123626709,3.3504996299743652,0.29629629850387573,8.065443992614746,2.639134645462036,2.6596100330352783,2.5295326709747314,0.6545906662940979,2.639134645462036,0.5,0.6585007905960083,2.6596100330352783,0.5,0.6336743235588074,2.5295326709747314,0.0,0.001
9.974855422973633,3.2164573669433594,3.2503998279571533,3.2814130783081055,0.7005124688148499,3.2164573669433594,0.5432098507881165,0.7161208987236023,3.2503998279571533,0.32098764181137085,0.7173595428466797,3.2814130783081055,0.3580246865749359,7.812487602233887,2.558502197265625,2.530536651611328,2.5152995586395264,0.6391919255256653,2.558502197265625,0.10000000149011612,0.6340035200119019,2.530536651611328,0.4000000059604645,0.6307655572891235,2.5152995586395264,0.5,0.001
9.941628456115723,3.281991958618164,3.272231101989746,3.1869916915893555,0.7233783602714539,3.281991958618164,0.29629629850387573,0.7247576117515564,3.272231101989746,0.20987653732299805,0.7081859707832336,3.1869916915893555,0.3580246865749359,7.711953163146973,2.52293062210083,2.4898154735565186,2.512085437774658,0.6321045160293579,2.52293062210083,0.0,0.6248064041137695,2.4898154735565186,0.0,0.6300161480903625,2.512085437774658,0.4000000059604645,0.001
9.806389808654785,3.193155288696289,3.2046639919281006,3.226896047592163,0.7136281132698059,3.193155288696289,0.2469135820865631,0.7107102870941162,3.2046639919281006,0.23456789553165436,0.7163836359977722,3.226896047592163,0.37037035822868347,7.710320472717285,2.5358948707580566,2.5155463218688965,2.4864659309387207,0.6350668668746948,2.5358948707580566,0.10000000149011612,0.6307321190834045,2.5155463218688965,0.8999999761581421,0.6237745881080627,2.4864659309387207,0.5,0.001
9.74954605102539,3.170175790786743,3.2005953788757324,3.210106372833252,0.7081672549247742,3.170175790786743,0.2716049253940582,0.713101863861084,3.2005953788757324,0.29629629850387573,0.7153438329696655,3.210106372833252,0.2839506268501282,7.64852237701416,2.4996678829193115,2.504554033279419,2.481966018676758,0.6272159814834595,2.4996678829193115,0.10000000149011612,0.6283080577850342,2.504554033279419,0.699999988079071,0.6223958134651184,2.481966018676758,0.5,0.001
9.691643714904785,3.146871328353882,3.1771798133850098,3.2078142166137695,0.7041233777999878,3.146871328353882,0.37037035822868347,0.7108142971992493,3.1771798133850098,0.2469135820865631,0.7132735848426819,3.2078142166137695,0.2469135820865631,7.664454460144043,2.485530138015747,2.4896013736724854,2.5338621139526367,0.6237893104553223,2.485530138015747,0.5,0.6245943307876587,2.4896013736724854,0.5,0.6346917152404785,2.5338621139526367,0.0,0.001
9.694823265075684,3.212717056274414,3.1903316974639893,3.1380691528320312,0.7184871435165405,3.212717056274414,0.3086419701576233,0.7111870050430298,3.1903316974639893,0.23456789553165436,0.7010098099708557,3.1380691528320312,0.40740740299224854,7.746029853820801,2.5253496170043945,2.528632640838623,2.5413148403167725,0.6329110264778137,2.5253496170043945,0.0,0.633678674697876,2.528632640838623,0.6000000238418579,0.636472225189209,2.5413148403167725,0.0,0.001
9.64293098449707,3.1666007041931152,3.140828847885132,3.1859896183013916,0.7102969884872437,3.1666007041931152,0.2716049253940582,0.7046812176704407,3.140828847885132,0.32098764181137085,0.7148352265357971,3.1859896183013916,0.3580246865749359,7.751482963562012,2.5410990715026855,2.543409824371338,2.519561290740967,0.6361076235771179,2.5410990715026855,0.0,0.6366910934448242,2.543409824371338,0.5,0.6316606402397156,2.519561290740967,0.10000000149011612,0.001
9.616358757019043,3.1697399616241455,3.1450254917144775,3.1542725563049316,0.708206295967102,3.1697399616241455,0.32098764181137085,0.7064158916473389,3.1450254917144775,0.3333333432674408,0.7087913751602173,3.1542725563049316,0.20987653732299805,7.742894172668457,2.5392866134643555,2.538883924484253,2.5175838470458984,0.635741114616394,2.5392866134643555,0.10000000149011612,0.6356893181800842,2.538883924484253,0.5,0.6312141418457031,2.5175838470458984,0.10000000149011612,0.000100000005
