loss,Focus_Label_loss,StigX_Label_loss,StigY_Label_loss,Focus_Label_mean_squared_error,Focus_Label_categorical_crossentropy,Focus_Label_categorical_accuracy,StigX_Label_mean_squared_error,StigX_Label_categorical_crossentropy,StigX_Label_categorical_accuracy,StigY_Label_mean_squared_error,StigY_Label_categorical_crossentropy,StigY_Label_categorical_accuracy,val_loss,val_Focus_Label_loss,val_StigX_Label_loss,val_StigY_Label_loss,val_Focus_Label_mean_squared_error,val_Focus_Label_categorical_crossentropy,val_Focus_Label_categorical_accuracy,val_StigX_Label_mean_squared_error,val_StigX_Label_categorical_crossentropy,val_StigX_Label_categorical_accuracy,val_StigY_Label_mean_squared_error,val_StigY_Label_categorical_crossentropy,val_StigY_Label_categorical_accuracy,lr
12.498360633850098,4.088258743286133,4.295258045196533,3.798799753189087,0.7667515873908997,4.088258743286133,0.16049382090568542,0.7877035737037659,4.295258045196533,0.37037035822868347,0.7348830103874207,3.798799753189087,0.34567901492118835,7.7056074142456055,2.336388111114502,2.4647529125213623,2.590466022491455,0.5775386095046997,2.336388111114502,0.5,0.6179373860359192,2.4647529125213623,0.30000001192092896,0.6452089548110962,2.590466022491455,0.0,0.001
10.567834854125977,3.356926441192627,3.533353805541992,3.364208936691284,0.712459921836853,3.356926441192627,0.2716049253940582,0.7249206304550171,3.533353805541992,0.5185185074806213,0.7057977914810181,3.364208936691284,0.3580246865749359,7.76314640045166,2.3495800495147705,2.5084543228149414,2.5929114818573,0.5844999551773071,2.3495800495147705,0.800000011920929,0.627902626991272,2.5084543228149414,0.10000000149011612,0.6440775990486145,2.5929114818573,0.20000000298023224,0.001
10.387500762939453,3.467115879058838,3.2908167839050293,3.317913293838501,0.7199646234512329,3.467115879058838,0.395061731338501,0.7079170346260071,3.2908167839050293,0.4197530746459961,0.7102693915367126,3.317913293838501,0.3086419701576233,7.779622554779053,2.3912782669067383,2.46151065826416,2.616208553314209,0.5968425273895264,2.3912782669067383,0.8999999761581421,0.6183282732963562,2.46151065826416,0.0,0.6431793570518494,2.616208553314209,0.10000000149011612,0.001
10.410447120666504,3.3019511699676514,3.4334657192230225,3.364955186843872,0.722270131111145,3.3019511699676514,0.3580246865749359,0.7214484214782715,3.4334657192230225,0.37037035822868347,0.7193562984466553,3.364955186843872,0.2839506268501282,7.662196159362793,2.4048569202423096,2.4107823371887207,2.537553071975708,0.6027862429618835,2.4048569202423096,0.800000011920929,0.6061806678771973,2.4107823371887207,0.30000001192092896,0.6328197717666626,2.537553071975708,0.0,0.001
10.34887409210205,3.2989444732666016,3.386366367340088,3.3551137447357178,0.7078079581260681,3.2989444732666016,0.34567901492118835,0.7177743911743164,3.386366367340088,0.45679011940956116,0.7288507223129272,3.3551137447357178,0.2222222238779068,7.5272088050842285,2.4040369987487793,2.373685598373413,2.442089557647705,0.6042428016662598,2.4040369987487793,0.699999988079071,0.5973437428474426,2.373685598373413,0.6000000238418579,0.6142444610595703,2.442089557647705,0.10000000149011612,0.001
10.02181625366211,3.2302169799804688,3.3101603984832764,3.174569606781006,0.6982806921005249,3.2302169799804688,0.29629629850387573,0.7108413577079773,3.3101603984832764,0.395061731338501,0.6908788681030273,3.174569606781006,0.3580246865749359,7.436551094055176,2.382469892501831,2.3443796634674072,2.4038264751434326,0.598456859588623,2.382469892501831,0.699999988079071,0.5898689031600952,2.3443796634674072,0.5,0.6044178009033203,2.4038264751434326,0.30000001192092896,0.001
9.971691131591797,3.195444107055664,3.2327535152435303,3.238096237182617,0.6837015151977539,3.195444107055664,0.34567901492118835,0.6920129656791687,3.2327535152435303,0.4444444477558136,0.711628794670105,3.238096237182617,0.32098764181137085,7.384642601013184,2.374945878982544,2.3283348083496094,2.376871347427368,0.5932533144950867,2.374945878982544,0.800000011920929,0.5862776041030884,2.3283348083496094,0.6000000238418579,0.597774863243103,2.376871347427368,0.20000000298023224,0.001
10.113225936889648,3.3208365440368652,3.2502338886260986,3.238149404525757,0.714199423789978,3.3208365440368652,0.43209877610206604,0.6992044448852539,3.2502338886260986,0.3827160596847534,0.6866998672485352,3.238149404525757,0.3086419701576233,7.363267421722412,2.340228319168091,2.347925901412964,2.3720455169677734,0.5832023620605469,2.340228319168091,0.800000011920929,0.5925396084785461,2.347925901412964,0.4000000059604645,0.599010169506073,2.3720455169677734,0.0,0.001
10.156355857849121,3.3478424549102783,3.2794177532196045,3.2265188694000244,0.7204869985580444,3.3478424549102783,0.4197530746459961,0.7114955186843872,3.2794177532196045,0.32098764181137085,0.7069770693778992,3.2265188694000244,0.3086419701576233,7.355871677398682,2.3093924522399902,2.3804068565368652,2.3644611835479736,0.5798263549804688,2.3093924522399902,0.800000011920929,0.6001867055892944,2.3804068565368652,0.20000000298023224,0.5969716906547546,2.3644611835479736,0.10000000149011612,0.001
9.985711097717285,3.1945981979370117,3.2486824989318848,3.2413134574890137,0.6907549500465393,3.1945981979370117,0.395061731338501,0.7034372687339783,3.2486824989318848,0.34567901492118835,0.6999369263648987,3.2413134574890137,0.34567901492118835,7.352265357971191,2.317699432373047,2.3558945655822754,2.37849760055542,0.5853675603866577,2.317699432373047,0.6000000238418579,0.5955140590667725,2.3558945655822754,0.20000000298023224,0.6002322435379028,2.37849760055542,0.30000001192092896,0.001
