loss,Focus_Label_loss,StigX_Label_loss,StigY_Label_loss,Focus_Label_categorical_crossentropy,Focus_Label_categorical_accuracy,Focus_Label_mean_squared_error,StigX_Label_categorical_crossentropy,StigX_Label_categorical_accuracy,StigX_Label_mean_squared_error,StigY_Label_categorical_crossentropy,StigY_Label_categorical_accuracy,StigY_Label_mean_squared_error,val_loss,val_Focus_Label_loss,val_StigX_Label_loss,val_StigY_Label_loss,val_Focus_Label_categorical_crossentropy,val_Focus_Label_categorical_accuracy,val_Focus_Label_mean_squared_error,val_StigX_Label_categorical_crossentropy,val_StigX_Label_categorical_accuracy,val_StigX_Label_mean_squared_error,val_StigY_Label_categorical_crossentropy,val_StigY_Label_categorical_accuracy,val_StigY_Label_mean_squared_error,lr
11.429415702819824,3.7974157333374023,3.5636610984802246,3.7584645748138428,3.7974157333374023,0.23456789553165436,0.7377322912216187,3.5636610984802246,0.32098764181137085,0.7084759473800659,3.7584645748138428,0.2469135820865631,0.7358306050300598,7.844313621520996,2.5800392627716064,2.552666425704956,2.4328484535217285,2.5800392627716064,0.5,0.6440876126289368,2.552666425704956,0.5,0.6388595700263977,2.4328484535217285,0.5,0.6079861521720886,0.001
10.153432846069336,3.271245241165161,3.2752816677093506,3.3419137001037598,3.271245241165161,0.43209877610206604,0.7060705423355103,3.2752816677093506,0.43209877610206604,0.718191385269165,3.3419137001037598,0.16049382090568542,0.721821665763855,7.9109086990356445,2.542764186859131,2.557929515838623,2.569533109664917,2.542764186859131,0.30000001192092896,0.6368006467819214,2.557929515838623,0.0,0.6399205923080444,2.569533109664917,0.5,0.6419474482536316,0.001
10.019852638244629,3.2297894954681396,3.248229503631592,3.311617136001587,3.2297894954681396,0.32098764181137085,0.7142330408096313,3.248229503631592,0.37037035822868347,0.7135424017906189,3.311617136001587,0.3827160596847534,0.7239029407501221,7.8748979568481445,2.549046754837036,2.530277967453003,2.5835742950439453,2.549046754837036,0.5,0.6381155848503113,2.530277967453003,0.0,0.6340154409408569,2.5835742950439453,0.5,0.6449460983276367,0.001
9.876503944396973,3.183072805404663,3.259105920791626,3.229966640472412,3.183072805404663,0.45679011940956116,0.7031834721565247,3.259105920791626,0.3580246865749359,0.7185956239700317,3.229966640472412,0.20987653732299805,0.7136765122413635,7.731606483459473,2.5325584411621094,2.5136208534240723,2.4942355155944824,2.5325584411621094,0.5,0.6344569325447083,2.5136208534240723,0.0,0.6300977468490601,2.4942355155944824,0.5,0.6258758306503296,0.001
9.854324340820312,3.167768716812134,3.2520666122436523,3.2487430572509766,3.167768716812134,0.3333333432674408,0.7057358622550964,3.2520666122436523,0.25925925374031067,0.7220889925956726,3.2487430572509766,0.2716049253940582,0.7170337438583374,7.651498317718506,2.502383232116699,2.498792886734009,2.4738476276397705,2.502383232116699,0.5,0.6273413896560669,2.498792886734009,0.0,0.6269076466560364,2.4738476276397705,0.4000000059604645,0.62115877866745,0.001
9.896026611328125,3.2510063648223877,3.2222588062286377,3.250059127807617,3.2510063648223877,0.37037035822868347,0.7208982110023499,3.2222588062286377,0.20987653732299805,0.7152778506278992,3.250059127807617,0.3086419701576233,0.7149890661239624,7.694767951965332,2.519575834274292,2.5154616832733154,2.4934418201446533,2.519575834274292,0.6000000238418579,0.6313196420669556,2.5154616832733154,0.0,0.6307240724563599,2.4934418201446533,0.0,0.6256870627403259,0.001
9.727315902709961,3.183908700942993,3.189432144165039,3.1902763843536377,3.183908700942993,0.4444444477558136,0.7097070813179016,3.189432144165039,0.3086419701576233,0.7121279239654541,3.1902763843536377,0.2716049253940582,0.7103646397590637,7.767584323883057,2.5416929721832275,2.528290271759033,2.5382702350616455,2.5416929721832275,0.5,0.6363403797149658,2.528290271759033,0.0,0.633275032043457,2.5382702350616455,0.5,0.6354795694351196,0.001
9.688281059265137,3.1720287799835205,3.16561222076416,3.1930925846099854,3.1720287799835205,0.3086419701576233,0.7091584205627441,3.16561222076416,0.25925925374031067,0.7074475288391113,3.1930925846099854,0.40740740299224854,0.7137172818183899,7.743685245513916,2.5339255332946777,2.5332412719726562,2.5219886302948,2.5339255332946777,0.10000000149011612,0.6348881125450134,2.5332412719726562,0.0,0.6343446969985962,2.5219886302948,0.6000000238418579,0.6319451928138733,0.001
9.655591011047363,3.179482936859131,3.1724419593811035,3.149266242980957,3.179482936859131,0.3580246865749359,0.7139517068862915,3.1724419593811035,0.40740740299224854,0.711100161075592,3.149266242980957,0.4197530746459961,0.7061542272567749,7.740872383117676,2.5361781120300293,2.529849052429199,2.5206947326660156,2.5361781120300293,0.20000000298023224,0.6353697180747986,2.529849052429199,0.0,0.6336497068405151,2.5206947326660156,0.699999988079071,0.631745457649231,0.000100000005
9.630867004394531,3.126282215118408,3.1952905654907227,3.155268907546997,3.126282215118408,0.40740740299224854,0.7030141949653625,3.1952905654907227,0.29629629850387573,0.7136693596839905,3.155268907546997,0.3086419701576233,0.7085135579109192,7.737410068511963,2.53611421585083,2.523207902908325,2.524303913116455,2.53611421585083,0.30000001192092896,0.6353505253791809,2.523207902908325,0.0,0.6322601437568665,2.524303913116455,0.6000000238418579,0.6325956583023071,0.000100000005
