loss,Focus_Label_loss,StigX_Label_loss,StigY_Label_loss,Focus_Label_mean_squared_error,Focus_Label_categorical_accuracy,Focus_Label_categorical_crossentropy,StigX_Label_mean_squared_error,StigX_Label_categorical_accuracy,StigX_Label_categorical_crossentropy,StigY_Label_mean_squared_error,StigY_Label_categorical_accuracy,StigY_Label_categorical_crossentropy,val_loss,val_Focus_Label_loss,val_StigX_Label_loss,val_StigY_Label_loss,val_Focus_Label_mean_squared_error,val_Focus_Label_categorical_accuracy,val_Focus_Label_categorical_crossentropy,val_StigX_Label_mean_squared_error,val_StigX_Label_categorical_accuracy,val_StigX_Label_categorical_crossentropy,val_StigY_Label_mean_squared_error,val_StigY_Label_categorical_accuracy,val_StigY_Label_categorical_crossentropy,lr
9.992148399353027,3.207751989364624,3.232382297515869,3.245387554168701,0.6414328217506409,0.4313725531101227,3.207751989364624,0.6461970806121826,0.3762255012989044,3.232382297515869,0.6448255777359009,0.39828431606292725,3.245387554168701,9.11878490447998,2.931866407394409,2.9426708221435547,2.9452927112579346,0.6428282260894775,0.8725489974021912,2.931866407394409,0.6474920511245728,0.7843137383460999,2.9426708221435547,0.6501438617706299,0.8529411554336548,2.9452927112579346,0.001
9.451892852783203,3.0623414516448975,3.066394329071045,3.0302155017852783,0.6295995712280273,0.4632352888584137,3.0623414516448975,0.6281822323799133,0.44607841968536377,3.066394329071045,0.6264370083808899,0.46691176295280457,3.0302155017852783,9.088361740112305,2.922307252883911,2.936990261077881,2.94185733795166,0.6426355242729187,0.8725489974021912,2.922307252883911,0.648640513420105,0.813725471496582,2.936990261077881,0.6513915061950684,0.8627451062202454,2.94185733795166,0.001
9.3394136428833,3.008054256439209,3.012709379196167,3.036402940750122,0.6221024394035339,0.5049019455909729,3.008054256439209,0.6234630942344666,0.531862735748291,3.012709379196167,0.6250849962234497,0.5196078419685364,3.036402940750122,9.118988990783691,2.938323974609375,2.9520814418792725,2.951115608215332,0.649241030216217,0.656862735748291,2.938323974609375,0.6539373397827148,0.6274510025978088,2.9520814418792725,0.6529979109764099,0.8529411554336548,2.951115608215332,0.001
9.256324768066406,3.006094455718994,3.00077748298645,2.9764060974121094,0.6212480068206787,0.5196078419685364,3.006094455718994,0.6191079616546631,0.4950980246067047,3.00077748298645,0.6195316314697266,0.5245097875595093,2.9764060974121094,9.078941345214844,2.9359140396118164,2.9501516819000244,2.9243133068084717,0.6500918865203857,0.8235294222831726,2.9359140396118164,0.6536994576454163,0.6666666865348816,2.9501516819000244,0.6456459164619446,0.8823529481887817,2.9243133068084717,0.001
9.228344917297363,2.9990930557250977,2.9955291748046875,2.969193935394287,0.6238179206848145,0.5343137383460999,2.9990930557250977,0.6217674016952515,0.5465686321258545,2.9955291748046875,0.6170769333839417,0.5526960492134094,2.969193935394287,9.054084777832031,2.925940752029419,2.9311442375183105,2.9365150928497314,0.6442440152168274,0.8529411554336548,2.925940752029419,0.6467992663383484,0.8529411554336548,2.9311442375183105,0.6470156908035278,0.8529411554336548,2.9365150928497314,0.001
9.122382164001465,2.9634785652160645,2.9482057094573975,2.9541611671447754,0.6191209554672241,0.5379902124404907,2.9634785652160645,0.6146543622016907,0.5625,2.9482057094573975,0.6151770949363708,0.5796568393707275,2.9541611671447754,9.019120216369629,2.915767192840576,2.9382405281066895,2.9125330448150635,0.6414334177970886,0.8529411554336548,2.915767192840576,0.6498635411262512,0.7352941036224365,2.9382405281066895,0.641897976398468,0.8627451062202454,2.9125330448150635,0.001
9.087468147277832,2.9454803466796875,2.9422008991241455,2.951061487197876,0.6151841282844543,0.5833333134651184,2.9454803466796875,0.6123204231262207,0.6164215803146362,2.9422008991241455,0.6178961396217346,0.5747548937797546,2.951061487197876,9.016377449035645,2.925567626953125,2.9287967681884766,2.916970729827881,0.6457017064094543,0.843137264251709,2.925567626953125,0.6474794149398804,0.8333333134651184,2.9287967681884766,0.6439567804336548,0.8823529481887817,2.916970729827881,0.001
9.08001708984375,2.948603391647339,2.952037811279297,2.937992811203003,0.6150546073913574,0.6090686321258545,2.948603391647339,0.6151260733604431,0.5992646813392639,2.952037811279297,0.6111866235733032,0.6225489974021912,2.937992811203003,9.040894508361816,2.9358413219451904,2.9329073429107666,2.934368133544922,0.6488312482833862,0.7941176295280457,2.9358413219451904,0.6471524834632874,0.7843137383460999,2.9329073429107666,0.6482543349266052,0.7745097875595093,2.934368133544922,0.001
9.039410591125488,2.928131341934204,2.928549289703369,2.947725296020508,0.6108610033988953,0.6495097875595093,2.928131341934204,0.6118437051773071,0.6654411554336548,2.928549289703369,0.6172805428504944,0.6348039507865906,2.947725296020508,9.0479736328125,2.904831647872925,2.9701929092407227,2.940927028656006,0.6380998492240906,0.8627451062202454,2.904831647872925,0.6570262312889099,0.7254902124404907,2.9701929092407227,0.6509812474250793,0.7254902124404907,2.940927028656006,0.001
8.992803573608398,2.9201488494873047,2.915060520172119,2.928637742996216,0.6104975938796997,0.6703431606292725,2.9201488494873047,0.608444094657898,0.6605392098426819,2.915060520172119,0.612528920173645,0.6617646813392639,2.928637742996216,8.995809555053711,2.915365219116211,2.9317309856414795,2.922659158706665,0.6353949904441833,0.8627451062202454,2.915365219116211,0.6409026384353638,0.8333333134651184,2.9317309856414795,0.6384066343307495,0.8627451062202454,2.922659158706665,0.001
