loss,Focus_Label_loss,StigX_Label_loss,StigY_Label_loss,Focus_Label_categorical_crossentropy,Focus_Label_categorical_accuracy,Focus_Label_mean_squared_error,StigX_Label_categorical_crossentropy,StigX_Label_categorical_accuracy,StigX_Label_mean_squared_error,StigY_Label_categorical_crossentropy,StigY_Label_categorical_accuracy,StigY_Label_mean_squared_error,val_loss,val_Focus_Label_loss,val_StigX_Label_loss,val_StigY_Label_loss,val_Focus_Label_categorical_crossentropy,val_Focus_Label_categorical_accuracy,val_Focus_Label_mean_squared_error,val_StigX_Label_categorical_crossentropy,val_StigX_Label_categorical_accuracy,val_StigX_Label_mean_squared_error,val_StigY_Label_categorical_crossentropy,val_StigY_Label_categorical_accuracy,val_StigY_Label_mean_squared_error,lr
12.521615028381348,4.127021312713623,4.2099103927612305,3.8572230339050293,4.127021312713623,0.4691357910633087,0.7729315161705017,4.2099103927612305,0.2222222238779068,0.7647638320922852,3.8572230339050293,0.3333333432674408,0.7434082627296448,8.466760635375977,2.831045150756836,2.595592737197876,2.7122247219085693,2.831045150756836,0.4000000059604645,0.6814026832580566,2.595592737197876,0.10000000149011612,0.6465856432914734,2.7122247219085693,0.0,0.6589371562004089,0.001
11.883176803588867,3.9735450744628906,3.788372278213501,3.793199300765991,3.9735450744628906,0.37037035822868347,0.7616109251976013,3.788372278213501,0.20987653732299805,0.7487189769744873,3.793199300765991,0.3827160596847534,0.7468159794807434,7.87527322769165,2.513709545135498,2.5709547996520996,2.4624061584472656,2.513709545135498,0.4000000059604645,0.6263374090194702,2.5709547996520996,0.10000000149011612,0.6423016786575317,2.4624061584472656,0.5,0.616451621055603,0.001
12.330851554870605,4.370344161987305,3.652122974395752,3.9802377223968506,4.370344161987305,0.3827160596847534,0.7893782258033752,3.652122974395752,0.34567901492118835,0.728074848651886,3.9802377223968506,0.37037035822868347,0.7674286365509033,7.631394386291504,2.352970600128174,2.438837766647339,2.5115909576416016,2.352970600128174,0.5,0.5844928622245789,2.438837766647339,0.800000011920929,0.6108444929122925,2.5115909576416016,0.4000000059604645,0.6292228698730469,0.001
11.47104549407959,3.8635807037353516,3.666346311569214,3.6132261753082275,3.8635807037353516,0.3333333432674408,0.753956139087677,3.666346311569214,0.395061731338501,0.7391296029090881,3.6132261753082275,0.395061731338501,0.7257288098335266,7.695467472076416,2.41743803024292,2.473684072494507,2.4767189025878906,2.41743803024292,0.5,0.6078197360038757,2.473684072494507,0.800000011920929,0.6177455186843872,2.4767189025878906,0.0,0.6207288503646851,0.001
10.814372062683105,3.5575790405273438,3.3744571208953857,3.5548694133758545,3.5575790405273438,0.2469135820865631,0.7360613942146301,3.3744571208953857,0.4691357910633087,0.7027454376220703,3.5548694133758545,0.37037035822868347,0.7382063269615173,7.7056074142456055,2.4377408027648926,2.4240050315856934,2.516709804534912,2.4377408027648926,0.4000000059604645,0.6123625040054321,2.4240050315856934,0.8999999761581421,0.6087867617607117,2.516709804534912,0.5,0.6289733648300171,0.001
10.899276733398438,3.5577452182769775,3.464000940322876,3.550536632537842,3.5577452182769775,0.3827160596847534,0.7360632419586182,3.464000940322876,0.37037035822868347,0.7275232672691345,3.550536632537842,0.3827160596847534,0.7302094101905823,7.621533393859863,2.41253924369812,2.401043653488159,2.481295347213745,2.41253924369812,0.800000011920929,0.6051850914955139,2.401043653488159,0.10000000149011612,0.6036098003387451,2.481295347213745,0.10000000149011612,0.622749924659729,0.001
10.61612606048584,3.5476789474487305,3.3197104930877686,3.422250270843506,3.5476789474487305,0.395061731338501,0.7440729141235352,3.3197104930877686,0.4197530746459961,0.7084353566169739,3.422250270843506,0.3827160596847534,0.7335917949676514,7.64206075668335,2.396109104156494,2.4238719940185547,2.49589467048645,2.396109104156494,0.6000000238418579,0.603227436542511,2.4238719940185547,0.4000000059604645,0.6091786623001099,2.49589467048645,0.20000000298023224,0.6254249811172485,0.001
10.504425048828125,3.448678970336914,3.2644894123077393,3.465197801589966,3.448678970336914,0.3580246865749359,0.714637279510498,3.2644894123077393,0.5185185074806213,0.6870652437210083,3.465197801589966,0.37037035822868347,0.7209882736206055,7.732464790344238,2.382723808288574,2.4877500534057617,2.5361623764038086,2.382723808288574,0.20000000298023224,0.5992661714553833,2.4877500534057617,0.0,0.6230005025863647,2.5361623764038086,0.4000000059604645,0.6333373785018921,0.001
10.680813789367676,3.329334020614624,3.5252814292907715,3.5004680156707764,3.329334020614624,0.2716049253940582,0.7090743780136108,3.5252814292907715,0.18518517911434174,0.7407224774360657,3.5004680156707764,0.40740740299224854,0.7161175012588501,7.877689361572266,2.433915853500366,2.537645101547241,2.5805981159210205,2.433915853500366,0.30000001192092896,0.6105205416679382,2.537645101547241,0.5,0.6334272623062134,2.5805981159210205,0.5,0.6426753997802734,0.001
10.53464412689209,3.437012195587158,3.332148790359497,3.4399681091308594,3.437012195587158,0.43209877610206604,0.7171462774276733,3.332148790359497,0.37037035822868347,0.6987391114234924,3.4399681091308594,0.43209877610206604,0.7135881185531616,7.8331499099731445,2.412329912185669,2.5439789295196533,2.551365852355957,2.412329912185669,0.30000001192092896,0.6063494682312012,2.5439789295196533,0.4000000059604645,0.6345928311347961,2.551365852355957,0.5,0.6375901699066162,0.000100000005
